investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004409,2024-02-17,120503,REDEMPTION,80706,Karnataka,Bangalore,T30,26-35,Female,7.2,UPI,PENDING
INV001642,2024-02-17,119092,SIP,2024,Rajasthan,Jaipur,T30,56+,Female,20.5,UPI,PENDING
INV001351,2024-02-17,100033,SIP,3450,Uttar Pradesh,Kanpur,B30,26-35,Male,8.5,Cheque,PENDING
INV004246,2024-02-18,120842,SIP,972,West Bengal,Kolkata,T30,36-45,Female,12.2,Cheque,PENDING
INV000296,2024-02-18,101206,LUMPSUM,15076,Madhya Pradesh,Indore,T30,26-35,Male,16.7,Mandate,PENDING
INV002128,2024-02-18,149323,LUMPSUM,331450,Rajasthan,Udaipur,B30,26-35,Female,21.6,UPI,PENDING
INV001602,2024-02-18,119093,SIP,17712,West Bengal,Kolkata,T30,36-45,Male,27.0,Cheque,PENDING
INV002756,2024-02-18,119095,SIP,4379,Delhi,Gurugram,T30,36-45,Male,49.7,Net Banking,PENDING
INV000851,2024-02-18,125498,SIP,8379,Tamil Nadu,Chennai,T30,36-45,Male,39.2,Cheque,PENDING
INV004365,2024-02-19,120843,LUMPSUM,307515,Delhi,Gurugram,T30,26-35,Male,19.4,Mandate,PENDING
INV003734,2024-02-19,120506,SIP,7188,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,Net Banking,PENDING
INV003772,2024-02-20,119095,REDEMPTION,219124,Punjab,Amritsar,B30,18-25,Female,6.8,Mandate,PENDING
INV004722,2024-02-20,119598,SIP,2855,Haryana,Faridabad,B30,36-45,Female,29.7,UPI,PENDING
INV003543,2024-02-20,120844,SIP,522,Maharashtra,Nashik,B30,26-35,Male,8.3,Cheque,PENDING
INV000741,2024-02-20,100033,REDEMPTION,207495,Rajasthan,Udaipur,B30,26-35,Male,17.4,UPI,PENDING
INV001579,2024-02-20,120506,LUMPSUM,356077,Karnataka,Bangalore,T30,46-55,Male,71.1,Mandate,PENDING
INV004926,2024-02-21,118635,SIP,7024,Karnataka,Mysore,B30,36-45,Male,45.3,Mandate,PENDING
INV004256,2024-02-22,120844,LUMPSUM,207066,Karnataka,Mysore,B30,26-35,Male,22.3,Mandate,PENDING
INV004094,2024-02-22,101208,REDEMPTION,58459,Haryana,Faridabad,B30,26-35,Female,10.0,Mandate,PENDING
INV003168,2024-02-22,149324,SIP,2093,Uttar Pradesh,Lucknow,T30,18-25,Male,5.1,Net Banking,PENDING
INV002152,2024-02-22,149324,SIP,52733,Tamil Nadu,Coimbatore,B30,46-55,Male,69.8,Mandate,PENDING
INV002886,2024-02-22,120844,SIP,3310,Tamil Nadu,Chennai,T30,18-25,Female,7.1,Mandate,PENDING
INV004648,2024-02-22,125497,SIP,2441,Maharashtra,Pune,T30,36-45,Male,54.3,UPI,PENDING
INV000161,2024-02-23,125497,SIP,8718,Rajasthan,Jaipur,T30,18-25,Female,6.8,UPI,PENDING
INV000563,2024-02-23,120503,LUMPSUM,280821,Uttar Pradesh,Lucknow,T30,26-35,Male,15.5,Net Banking,PENDING
INV002381,2024-02-23,119120,LUMPSUM,440883,Karnataka,Mysore,B30,36-45,Male,23.1,Mandate,PENDING
INV002252,2024-02-23,149324,SIP,6607,Maharashtra,Pune,T30,36-45,Female,46.4,Net Banking,PENDING
INV004639,2024-02-24,101208,LUMPSUM,223352,Rajasthan,Jaipur,T30,18-25,Female,6.0,UPI,PENDING
INV002815,2024-02-24,120503,LUMPSUM,384215,Rajasthan,Jaipur,T30,26-35,Male,10.5,UPI,PENDING
INV001876,2024-02-25,102887,SIP,1183,Delhi,Gurugram,T30,36-45,Male,13.3,Net Banking,PENDING
INV004660,2024-02-25,120507,LUMPSUM,363454,Uttar Pradesh,Agra,B30,18-25,Male,4.9,Net Banking,PENDING
INV004865,2024-02-25,102887,LUMPSUM,192394,Maharashtra,Nashik,B30,56+,Male,77.2,UPI,PENDING
INV003288,2024-02-25,118634,LUMPSUM,142366,Punjab,Chandigarh,T30,56+,Male,57.9,Mandate,PENDING
INV002633,2024-02-25,119092,SIP,14022,Karnataka,Bangalore,T30,26-35,Female,8.1,UPI,PENDING
INV000735,2024-02-25,149322,SIP,4482,Maharashtra,Pune,T30,36-45,Male,57.7,Net Banking,PENDING
INV004239,2024-02-26,149322,SIP,56309,Karnataka,Bangalore,T30,18-25,Female,6.3,Net Banking,PENDING
INV003554,2024-02-26,120507,LUMPSUM,247611,Rajasthan,Jaipur,T30,26-35,Female,15.6,Net Banking,PENDING
INV001850,2024-02-26,101208,SIP,902,Uttar Pradesh,Kanpur,B30,26-35,Male,17.1,UPI,PENDING
INV004605,2024-02-26,101207,LUMPSUM,398968,Maharashtra,Nashik,B30,36-45,Male,17.8,Net Banking,PENDING
INV003193,2024-02-26,118632,SIP,438,Rajasthan,Jaipur,T30,36-45,Male,40.4,UPI,PENDING
INV002399,2024-02-27,148568,REDEMPTION,90033,Gujarat,Ahmedabad,T30,46-55,Female,34.7,Net Banking,PENDING
INV003219,2024-02-27,120506,SIP,1167,Maharashtra,Pune,T30,46-55,Male,57.8,Net Banking,PENDING
INV001414,2024-02-27,118636,SIP,1876,Gujarat,Ahmedabad,T30,18-25,Male,4.8,Cheque,PENDING
INV003610,2024-02-27,118632,SIP,2265,Delhi,Gurugram,T30,26-35,Male,16.9,Net Banking,PENDING
INV002937,2024-02-27,119120,SIP,58251,Rajasthan,Jaipur,T30,56+,Male,64.5,Cheque,PENDING
INV004517,2024-02-28,120506,LUMPSUM,296327,West Bengal,Kolkata,T30,46-55,Female,68.5,Net Banking,PENDING
INV002632,2024-02-28,119599,SIP,494,Tamil Nadu,Chennai,T30,26-35,Female,14.1,Net Banking,PENDING
INV000484,2024-02-28,100033,SIP,44058,Uttar Pradesh,Agra,B30,26-35,Male,21.7,Net Banking,PENDING
INV001627,2024-02-28,120844,SIP,1155,Uttar Pradesh,Agra,B30,26-35,Male,15.9,Net Banking,PENDING
INV002656,2024-02-29,119093,LUMPSUM,226598,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Mandate,PENDING
INV004169,2024-02-29,119120,LUMPSUM,376179,Rajasthan,Udaipur,B30,26-35,Female,20.4,UPI,PENDING
INV001692,2024-02-29,100025,REDEMPTION,50100,Rajasthan,Jaipur,T30,26-35,Male,11.7,Mandate,PENDING
INV003734,2024-02-29,119095,SIP,6552,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,Mandate,PENDING
INV003979,2024-02-29,118633,SIP,1864,Madhya Pradesh,Indore,T30,36-45,Male,44.4,Net Banking,PENDING
INV000031,2024-02-29,118636,REDEMPTION,90549,Madhya Pradesh,Indore,T30,36-45,Male,27.3,Cheque,PENDING
INV001182,2024-02-29,120844,LUMPSUM,447124,Punjab,Amritsar,B30,26-35,Male,9.1,Mandate,PENDING
INV002741,2024-02-29,119552,SIP,993,West Bengal,Kolkata,T30,26-35,Male,19.9,Net Banking,PENDING
INV003403,2024-03-01,101206,SIP,16812,Madhya Pradesh,Bhopal,B30,18-25,Male,6.3,Net Banking,PENDING
INV004071,2024-03-01,119095,SIP,59694,Gujarat,Ahmedabad,T30,36-45,Female,22.2,Cheque,PENDING
INV004876,2024-03-01,149324,SIP,23405,Karnataka,Bangalore,T30,18-25,Male,7.1,UPI,PENDING
INV003903,2024-03-01,102886,LUMPSUM,501761,Karnataka,Mysore,B30,18-25,Female,6.6,Net Banking,PENDING
INV002283,2024-03-02,120844,LUMPSUM,177346,Karnataka,Bangalore,T30,26-35,Female,14.5,Mandate,PENDING
INV003393,2024-03-02,149323,SIP,28898,Delhi,New Delhi,T30,26-35,Male,17.1,Net Banking,PENDING
INV003684,2024-03-02,118636,SIP,9535,Karnataka,Bangalore,T30,36-45,Male,42.9,Cheque,PENDING
INV000256,2024-03-02,102885,SIP,1989,Delhi,New Delhi,T30,36-45,Male,14.0,Mandate,PENDING
INV002915,2024-03-02,102887,SIP,4257,West Bengal,Kolkata,T30,18-25,Male,7.7,Mandate,PENDING
INV002543,2024-03-03,120843,REDEMPTION,301263,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Net Banking,PENDING
INV003407,2024-03-03,148568,SIP,2194,West Bengal,Kolkata,T30,26-35,Male,6.7,Mandate,PENDING
INV000694,2024-03-03,125498,REDEMPTION,192133,Rajasthan,Jaipur,T30,46-55,Male,50.6,Mandate,PENDING
INV002540,2024-03-03,120843,SIP,5160,Uttar Pradesh,Agra,B30,26-35,Male,10.8,Cheque,PENDING
INV002348,2024-03-03,148568,LUMPSUM,399107,Uttar Pradesh,Agra,B30,26-35,Male,13.4,Mandate,PENDING
INV001342,2024-03-04,149322,SIP,50588,West Bengal,Kolkata,T30,26-35,Female,15.5,Net Banking,PENDING
INV002111,2024-03-04,149322,SIP,2179,Telangana,Hyderabad,T30,36-45,Female,29.2,Cheque,PENDING
INV001674,2024-03-04,119598,LUMPSUM,367102,Delhi,Noida,T30,26-35,Male,12.0,Cheque,PENDING
INV001521,2024-03-04,120843,SIP,2385,Haryana,Faridabad,B30,18-25,Male,4.9,Net Banking,PENDING
INV004669,2024-03-04,118635,LUMPSUM,333774,Punjab,Chandigarh,T30,26-35,Male,8.6,Net Banking,PENDING
INV003781,2024-03-05,118635,REDEMPTION,443034,Tamil Nadu,Coimbatore,B30,26-35,Male,15.8,Net Banking,PENDING
INV001422,2024-03-05,120842,SIP,910,Punjab,Amritsar,B30,36-45,Male,38.6,Cheque,PENDING
INV001885,2024-03-05,148569,SIP,2641,Karnataka,Bangalore,T30,26-35,Male,18.8,Cheque,PENDING
INV001662,2024-03-06,118632,LUMPSUM,319464,Delhi,Gurugram,T30,36-45,Male,45.6,Mandate,PENDING
INV001245,2024-03-06,119095,SIP,16991,Haryana,Faridabad,B30,46-55,Female,44.0,UPI,PENDING
INV004896,2024-03-06,120505,SIP,902,Uttar Pradesh,Agra,B30,18-25,Female,3.5,Cheque,PENDING
INV003037,2024-03-07,120504,SIP,2923,Telangana,Hyderabad,T30,18-25,Female,7.6,Net Banking,PENDING
INV004826,2024-03-07,120842,LUMPSUM,449780,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,Mandate,PENDING
INV002931,2024-03-07,120503,SIP,29042,Tamil Nadu,Coimbatore,B30,56+,Female,32.4,Net Banking,PENDING
INV000595,2024-03-07,120842,SIP,2306,Gujarat,Surat,T30,18-25,Male,7.6,Cheque,PENDING
INV000276,2024-03-08,118636,SIP,2098,Telangana,Hyderabad,T30,36-45,Female,38.3,Mandate,PENDING
INV003782,2024-03-08,119092,LUMPSUM,432219,Tamil Nadu,Chennai,T30,36-45,Male,44.5,UPI,PENDING
INV003539,2024-03-08,118634,LUMPSUM,152225,Rajasthan,Udaipur,B30,56+,Female,54.9,Cheque,PENDING
INV000281,2024-03-08,100033,REDEMPTION,7967,Punjab,Chandigarh,T30,26-35,Male,20.5,Mandate,PENDING
INV001061,2024-03-08,102885,SIP,5567,Punjab,Amritsar,B30,18-25,Male,7.4,UPI,PENDING
INV004027,2024-03-08,100025,LUMPSUM,439724,Punjab,Amritsar,B30,26-35,Male,8.7,UPI,PENDING
INV002302,2024-03-08,101208,SIP,2174,West Bengal,Kolkata,T30,26-35,Male,10.1,Cheque,PENDING
INV003068,2024-03-09,119599,SIP,15461,Delhi,New Delhi,T30,26-35,Male,11.6,Cheque,PENDING
INV001417,2024-03-09,102885,LUMPSUM,279566,West Bengal,Kolkata,T30,36-45,Female,12.3,Cheque,PENDING
INV000274,2024-03-09,102886,SIP,16371,Uttar Pradesh,Kanpur,B30,26-35,Male,23.7,Net Banking,PENDING
INV001763,2024-03-09,148569,REDEMPTION,43871,Uttar Pradesh,Lucknow,T30,46-55,Male,42.0,Cheque,PENDING
INV002467,2024-03-09,120503,SIP,50248,Punjab,Chandigarh,T30,36-45,Male,12.3,Mandate,PENDING
INV004252,2024-03-10,100033,LUMPSUM,294297,Haryana,Faridabad,B30,36-45,Male,58.7,Mandate,PENDING
INV000281,2024-03-11,118636,REDEMPTION,374732,Punjab,Chandigarh,T30,26-35,Male,20.5,UPI,PENDING
INV000148,2024-03-11,100033,SIP,7434,Telangana,Hyderabad,T30,18-25,Female,3.5,Cheque,PENDING
INV002740,2024-03-11,119092,LUMPSUM,244916,Maharashtra,Mumbai,T30,26-35,Female,24.5,Mandate,PENDING
INV004692,2024-03-12,101206,LUMPSUM,512632,Madhya Pradesh,Bhopal,B30,26-35,Male,11.6,Net Banking,PENDING
INV001421,2024-03-12,148567,SIP,5700,Telangana,Hyderabad,T30,26-35,Male,19.8,Mandate,PENDING
INV000698,2024-03-12,118632,SIP,882,Madhya Pradesh,Bhopal,B30,18-25,Male,7.1,Mandate,PENDING
INV003275,2024-03-12,120841,SIP,2858,Uttar Pradesh,Agra,B30,26-35,Female,8.1,Cheque,PENDING
INV000113,2024-03-12,119094,SIP,6566,Punjab,Chandigarh,T30,26-35,Female,7.3,Cheque,PENDING
INV003205,2024-03-12,100033,SIP,8287,Punjab,Chandigarh,T30,26-35,Female,16.1,Mandate,PENDING
INV000836,2024-03-12,101206,SIP,14554,Haryana,Gurugram,T30,26-35,Male,24.4,Cheque,PENDING
INV001701,2024-03-12,120507,SIP,14377,Karnataka,Mysore,B30,26-35,Female,24.4,UPI,PENDING
INV000861,2024-03-13,100025,SIP,2010,Uttar Pradesh,Lucknow,T30,18-25,Male,4.2,UPI,PENDING
INV001791,2024-03-13,101207,LUMPSUM,385706,Delhi,New Delhi,T30,26-35,Male,13.3,Mandate,PENDING
INV002526,2024-03-13,119092,LUMPSUM,131476,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Mandate,PENDING
INV004932,2024-03-13,120507,LUMPSUM,440835,Tamil Nadu,Chennai,T30,26-35,Female,21.1,Mandate,PENDING
INV000045,2024-03-13,118632,SIP,896,Uttar Pradesh,Lucknow,T30,36-45,Male,26.2,UPI,PENDING
INV000085,2024-03-13,149322,SIP,4441,Gujarat,Surat,T30,26-35,Female,14.6,UPI,PENDING
INV002743,2024-03-14,119095,SIP,2991,Haryana,Gurugram,T30,56+,Male,49.8,Cheque,PENDING
INV003224,2024-03-14,149324,SIP,2201,Punjab,Amritsar,B30,26-35,Male,16.0,Cheque,PENDING
INV003031,2024-03-14,149323,SIP,522,Karnataka,Bangalore,T30,18-25,Male,7.7,Net Banking,PENDING
INV003031,2024-03-14,100016,REDEMPTION,449247,Karnataka,Bangalore,T30,18-25,Male,7.7,UPI,PENDING
INV000454,2024-03-14,149322,LUMPSUM,155736,Uttar Pradesh,Lucknow,T30,18-25,Female,6.6,Mandate,PENDING
INV004123,2024-03-14,118636,SIP,51881,Haryana,Gurugram,T30,36-45,Male,53.8,UPI,PENDING
INV001679,2024-03-14,120507,SIP,20591,Haryana,Faridabad,B30,36-45,Female,46.7,UPI,PENDING
INV004744,2024-03-14,149322,REDEMPTION,107791,Telangana,Hyderabad,T30,26-35,Female,16.0,Mandate,PENDING
INV002686,2024-03-14,125498,REDEMPTION,396883,Punjab,Chandigarh,T30,18-25,Male,5.7,Net Banking,PENDING
INV002967,2024-03-15,120841,SIP,4464,Karnataka,Mysore,B30,18-25,Female,4.7,Mandate,PENDING
INV000071,2024-03-15,119120,LUMPSUM,255302,Madhya Pradesh,Bhopal,B30,26-35,Female,18.2,Mandate,PENDING
INV001772,2024-03-15,101207,REDEMPTION,335974,Telangana,Hyderabad,T30,36-45,Male,31.2,UPI,PENDING
INV002469,2024-03-15,118636,SIP,46797,Tamil Nadu,Chennai,T30,26-35,Female,12.3,UPI,PENDING
INV002275,2024-03-15,149323,SIP,2112,Maharashtra,Mumbai,T30,18-25,Male,7.1,Mandate,PENDING
INV001726,2024-03-16,101206,REDEMPTION,276177,Rajasthan,Udaipur,B30,26-35,Male,19.5,Mandate,PENDING
INV003565,2024-03-16,149323,SIP,1033,Gujarat,Surat,T30,26-35,Male,12.0,UPI,PENDING
INV002974,2024-03-16,120842,LUMPSUM,243974,Telangana,Hyderabad,T30,26-35,Female,21.9,Net Banking,PENDING
INV001361,2024-03-16,119092,SIP,17865,West Bengal,Kolkata,T30,26-35,Female,21.1,UPI,PENDING
INV004005,2024-03-17,149323,SIP,16193,West Bengal,Kolkata,T30,26-35,Male,11.0,UPI,PENDING
INV000869,2024-03-17,118633,LUMPSUM,19130,West Bengal,Kolkata,T30,26-35,Female,12.1,UPI,PENDING
INV002134,2024-03-17,101207,SIP,593,Rajasthan,Udaipur,B30,26-35,Male,24.8,UPI,PENDING
INV003727,2024-03-17,120843,SIP,13820,Gujarat,Surat,T30,18-25,Female,7.2,UPI,PENDING
INV001886,2024-03-17,100033,SIP,8484,Haryana,Gurugram,T30,18-25,Male,7.7,UPI,PENDING
INV000069,2024-03-17,120505,SIP,2386,Gujarat,Ahmedabad,T30,56+,Female,35.9,Net Banking,PENDING
INV003580,2024-03-18,102885,SIP,2656,Gujarat,Ahmedabad,T30,26-35,Male,22.5,Net Banking,PENDING
INV001163,2024-03-18,102885,LUMPSUM,181577,Karnataka,Mysore,B30,26-35,Male,10.2,Cheque,PENDING
INV000909,2024-03-18,119599,LUMPSUM,19420,Haryana,Gurugram,T30,46-55,Female,92.6,Cheque,PENDING
INV004463,2024-03-19,102887,LUMPSUM,33101,Karnataka,Bangalore,T30,26-35,Female,16.1,Mandate,PENDING
INV000950,2024-03-19,100016,SIP,13762,Punjab,Amritsar,B30,36-45,Male,33.1,Net Banking,PENDING
INV003772,2024-03-19,118635,SIP,2072,Punjab,Amritsar,B30,18-25,Female,6.8,Cheque,PENDING
INV002130,2024-03-20,119092,SIP,20324,Maharashtra,Pune,T30,46-55,Male,22.5,Mandate,PENDING
INV003653,2024-03-20,125497,REDEMPTION,243928,Punjab,Amritsar,B30,18-25,Female,3.8,Mandate,PENDING
INV001205,2024-03-20,118634,SIP,51165,Madhya Pradesh,Bhopal,B30,26-35,Male,24.1,Net Banking,PENDING
INV002680,2024-03-20,119552,SIP,52252,West Bengal,Kolkata,T30,36-45,Male,17.4,UPI,PENDING
INV001790,2024-03-20,100033,SIP,1040,Punjab,Chandigarh,T30,46-55,Male,15.8,UPI,PENDING
INV003376,2024-03-21,149324,SIP,5511,Delhi,New Delhi,T30,36-45,Male,44.4,Net Banking,PENDING
INV003759,2024-03-21,101206,SIP,3422,Haryana,Gurugram,T30,26-35,Male,6.1,Net Banking,PENDING
INV004265,2024-03-21,118632,LUMPSUM,390417,Punjab,Amritsar,B30,18-25,Male,7.6,Cheque,PENDING
INV004771,2024-03-21,120843,SIP,5566,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Mandate,PENDING
INV000146,2024-03-21,118635,LUMPSUM,278960,Delhi,Gurugram,T30,26-35,Male,14.1,Mandate,PENDING
INV002464,2024-03-21,119094,SIP,3593,Karnataka,Bangalore,T30,26-35,Female,22.9,Cheque,PENDING
INV003659,2024-03-21,119092,LUMPSUM,494816,Madhya Pradesh,Bhopal,B30,56+,Male,27.4,UPI,PENDING
INV000214,2024-03-21,101208,SIP,13901,Madhya Pradesh,Indore,T30,26-35,Female,20.7,Net Banking,PENDING
INV000202,2024-03-21,149322,SIP,1904,Haryana,Gurugram,T30,18-25,Male,4.1,UPI,PENDING
INV001695,2024-03-22,119599,LUMPSUM,341730,Punjab,Amritsar,B30,36-45,Male,24.0,Net Banking,PENDING
INV001768,2024-03-22,120503,SIP,1107,Madhya Pradesh,Bhopal,B30,26-35,Female,14.1,Net Banking,PENDING
INV000661,2024-03-22,125497,SIP,14266,Haryana,Faridabad,B30,36-45,Male,46.8,UPI,PENDING
INV004221,2024-03-22,118633,SIP,2398,Uttar Pradesh,Agra,B30,36-45,Female,59.4,Mandate,PENDING
INV000666,2024-03-22,101206,SIP,556,Maharashtra,Mumbai,T30,36-45,Male,49.7,Cheque,PENDING
INV002153,2024-03-22,119551,SIP,3391,Maharashtra,Nashik,B30,18-25,Female,3.5,Net Banking,PENDING
INV002361,2024-03-22,119095,LUMPSUM,316237,Gujarat,Surat,T30,36-45,Male,59.3,Mandate,PENDING
INV000222,2024-03-22,120504,REDEMPTION,152046,Maharashtra,Mumbai,T30,36-45,Male,46.7,Cheque,PENDING
INV002809,2024-03-23,100016,SIP,8050,Uttar Pradesh,Agra,B30,36-45,Male,48.6,UPI,PENDING
INV002631,2024-03-23,118634,LUMPSUM,64210,Uttar Pradesh,Kanpur,B30,46-55,Female,93.8,Cheque,PENDING
INV001164,2024-03-23,149323,REDEMPTION,291706,Punjab,Chandigarh,T30,36-45,Male,54.4,Mandate,PENDING
INV003771,2024-03-23,100016,SIP,2511,Telangana,Hyderabad,T30,46-55,Male,47.6,UPI,PENDING
INV000139,2024-03-24,101206,SIP,6583,Punjab,Chandigarh,T30,18-25,Female,7.6,UPI,PENDING
INV004980,2024-03-24,119094,REDEMPTION,196893,Punjab,Amritsar,B30,36-45,Female,36.6,Net Banking,PENDING
INV004206,2024-03-24,125498,LUMPSUM,249193,Maharashtra,Pune,T30,26-35,Female,20.9,UPI,PENDING
INV002302,2024-03-24,120841,LUMPSUM,342425,West Bengal,Kolkata,T30,26-35,Male,10.1,Net Banking,PENDING
INV001402,2024-03-24,102887,REDEMPTION,201563,Tamil Nadu,Chennai,T30,26-35,Male,15.2,Mandate,PENDING
INV001046,2024-03-24,119551,LUMPSUM,378428,Delhi,Noida,T30,26-35,Male,14.9,Cheque,PENDING
INV000556,2024-03-24,119093,SIP,56730,Rajasthan,Udaipur,B30,18-25,Male,7.2,UPI,PENDING
INV001638,2024-03-24,118634,SIP,3494,West Bengal,Kolkata,T30,36-45,Female,15.8,Cheque,PENDING
INV003695,2024-03-25,102885,REDEMPTION,354367,Karnataka,Bangalore,T30,36-45,Male,31.0,Cheque,PENDING
INV003947,2024-03-25,102885,REDEMPTION,309290,Delhi,Noida,T30,26-35,Male,12.9,Cheque,PENDING
INV004706,2024-03-25,119598,REDEMPTION,386414,Punjab,Chandigarh,T30,56+,Male,11.1,Net Banking,PENDING
INV001706,2024-03-26,149324,SIP,27774,West Bengal,Kolkata,T30,26-35,Male,14.2,Cheque,PENDING
INV001370,2024-03-26,120507,SIP,415,Tamil Nadu,Coimbatore,B30,26-35,Male,7.5,Mandate,PENDING
INV001070,2024-03-26,120507,LUMPSUM,234680,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,UPI,PENDING
INV003532,2024-03-26,101208,SIP,22359,Punjab,Amritsar,B30,36-45,Female,18.8,Cheque,PENDING
INV001658,2024-03-26,120506,LUMPSUM,371156,Rajasthan,Jaipur,T30,36-45,Female,48.4,Cheque,PENDING
INV003117,2024-03-26,101206,REDEMPTION,265017,Tamil Nadu,Chennai,T30,18-25,Female,6.7,Mandate,PENDING
INV004407,2024-03-26,102886,REDEMPTION,91767,Punjab,Chandigarh,T30,18-25,Male,7.7,Net Banking,PENDING
INV001709,2024-03-27,120505,SIP,960,Delhi,New Delhi,T30,36-45,Male,55.9,Mandate,PENDING
INV001531,2024-03-27,120507,LUMPSUM,299018,Haryana,Gurugram,T30,26-35,Female,14.8,Cheque,PENDING
INV000545,2024-03-27,120507,SIP,22309,Telangana,Hyderabad,T30,26-35,Male,23.6,Mandate,PENDING
INV000426,2024-03-27,120505,LUMPSUM,346952,West Bengal,Kolkata,T30,18-25,Male,3.6,Net Banking,PENDING
INV001956,2024-03-28,120504,LUMPSUM,25993,Rajasthan,Jaipur,T30,26-35,Male,22.1,Net Banking,PENDING
INV000622,2024-03-28,101208,SIP,8241,Haryana,Faridabad,B30,26-35,Male,18.0,UPI,PENDING
INV000609,2024-03-28,118632,SIP,802,Tamil Nadu,Coimbatore,B30,18-25,Male,3.9,Net Banking,PENDING
INV001837,2024-03-28,118633,SIP,21785,Uttar Pradesh,Agra,B30,18-25,Male,5.5,Cheque,PENDING
INV000134,2024-03-28,118636,SIP,1057,Punjab,Chandigarh,T30,36-45,Female,50.2,Net Banking,PENDING
INV000349,2024-03-29,120506,LUMPSUM,316971,Maharashtra,Mumbai,T30,18-25,Female,3.8,Cheque,PENDING
INV000205,2024-03-29,100033,SIP,7479,Haryana,Faridabad,B30,18-25,Male,4.4,Net Banking,PENDING
INV004489,2024-03-29,120505,LUMPSUM,71706,Haryana,Faridabad,B30,26-35,Male,15.2,Mandate,PENDING
INV002705,2024-03-29,119095,LUMPSUM,409342,Uttar Pradesh,Lucknow,T30,46-55,Female,90.6,Cheque,PENDING
INV001326,2024-03-30,119094,LUMPSUM,209726,Rajasthan,Udaipur,B30,46-55,Male,54.9,Mandate,PENDING
INV001672,2024-03-30,100016,SIP,4818,Maharashtra,Pune,T30,18-25,Male,5.4,Net Banking,PENDING
INV001238,2024-03-31,120504,LUMPSUM,531224,Haryana,Gurugram,T30,26-35,Male,17.9,Mandate,PENDING
INV000486,2024-03-31,120843,REDEMPTION,99944,Madhya Pradesh,Indore,T30,26-35,Female,12.6,UPI,PENDING
INV002167,2024-03-31,101208,SIP,4858,Rajasthan,Jaipur,T30,26-35,Female,8.7,Cheque,PENDING
INV002315,2024-03-31,118633,SIP,457,Haryana,Faridabad,B30,18-25,Male,6.4,Mandate,PENDING
INV002826,2024-03-31,102886,SIP,2137,Haryana,Gurugram,T30,26-35,Male,20.5,UPI,PENDING
INV002218,2024-03-31,149324,SIP,27589,Punjab,Amritsar,B30,36-45,Male,52.7,Net Banking,PENDING
INV000288,2024-03-31,120506,LUMPSUM,438448,Telangana,Hyderabad,T30,26-35,Male,10.1,Net Banking,PENDING
INV000675,2024-04-01,100016,REDEMPTION,371165,Uttar Pradesh,Kanpur,B30,36-45,Male,27.9,Cheque,PENDING
INV003812,2024-04-01,118634,REDEMPTION,373501,Haryana,Faridabad,B30,18-25,Female,3.6,Cheque,PENDING
INV004692,2024-04-01,120504,SIP,419,Madhya Pradesh,Bhopal,B30,26-35,Male,11.6,Cheque,PENDING
INV000968,2024-04-01,101208,REDEMPTION,66515,Tamil Nadu,Chennai,T30,36-45,Female,37.1,UPI,PENDING
INV002369,2024-04-02,119092,SIP,29393,Madhya Pradesh,Bhopal,B30,36-45,Male,33.6,UPI,PENDING
INV003913,2024-04-02,120844,SIP,6600,Telangana,Hyderabad,T30,36-45,Male,51.7,Cheque,PENDING
INV002452,2024-04-02,120504,SIP,2533,Uttar Pradesh,Kanpur,B30,18-25,Male,5.1,Mandate,PENDING
INV002531,2024-04-02,120843,SIP,4368,Rajasthan,Udaipur,B30,36-45,Female,50.4,Net Banking,PENDING
INV000330,2024-04-02,119093,REDEMPTION,185595,Madhya Pradesh,Bhopal,B30,26-35,Female,11.9,Net Banking,PENDING
INV002598,2024-04-03,120506,SIP,11171,Uttar Pradesh,Lucknow,T30,26-35,Male,14.6,Mandate,PENDING
INV004130,2024-04-03,120506,REDEMPTION,14799,Punjab,Amritsar,B30,36-45,Male,57.9,Cheque,PENDING
INV003097,2024-04-04,149323,LUMPSUM,412982,Punjab,Chandigarh,T30,26-35,Male,21.5,Cheque,PENDING
INV004547,2024-04-04,119599,SIP,563,Madhya Pradesh,Bhopal,B30,36-45,Female,42.8,Mandate,PENDING
INV004674,2024-04-04,119551,REDEMPTION,309124,Madhya Pradesh,Bhopal,B30,56+,Male,76.8,Cheque,PENDING
INV001481,2024-04-05,120504,SIP,29931,Telangana,Hyderabad,T30,26-35,Male,23.4,UPI,PENDING
INV002795,2024-04-05,100033,SIP,3347,Maharashtra,Pune,T30,18-25,Female,4.5,Cheque,PENDING
INV000827,2024-04-05,125498,SIP,2412,Maharashtra,Pune,T30,36-45,Male,28.8,UPI,PENDING
INV000768,2024-04-05,148569,LUMPSUM,44827,Delhi,Noida,T30,56+,Male,12.2,UPI,PENDING
INV003387,2024-04-05,118632,LUMPSUM,261280,Gujarat,Ahmedabad,T30,36-45,Male,15.4,Net Banking,PENDING
